image_id,lesion_id,cluster_id,split
ISIC_0070410,BCN_0003629,cluster:f5eb81935dedd545ed56,test
ISIC_0070411,BCN_0000210,cluster:0c6e85dde8ea4494a88b,train
ISIC_0070412,BCN_0005553,cluster:0be968ea86ef2b8f05d2,train
ISIC_0070413,BCN_0005300,cluster:8c547b734063ab51608c,val
ISIC_0070415,BCN_0005048,cluster:53a27e68c201852763c4,test
ISIC_0070417,BCN_0000194,cluster:909ecca7a1797a133348,train
ISIC_0070419,BCN_0002076,cluster:f17a2b4fe489eaeb1904,train
ISIC_0070421,BCN_0005383,cluster:c5de9bdbd7319d0dc574,train
ISIC_0070422,BCN_0005210,cluster:f96cb29db7c457285738,train
ISIC_0070427,BCN_0001108,cluster:69d0612f1237105bec80,train
ISIC_0070430,BCN_0001554,cluster:0946859945836b08d2d5,test
ISIC_0070431,BCN_0003184,cluster:5ec38524a010c5d6ff00,train
ISIC_0070432,BCN_0000552,cluster:1033db4a0f0357d2c55c,train
ISIC_0070435,BCN_0004592,cluster:bac67e5a2c0204142419,train
ISIC_0070436,BCN_0001738,cluster:5997ebedda7ef797a218,val
ISIC_0070437,BCN_0000637,cluster:e231dbddce13a42fb123,train
ISIC_0070438,BCN_0001716,cluster:2946e26b5ad2e41fcc41,test
ISIC_0070440,BCN_0002576,cluster:fecd92a25a69f124b2bb,train
ISIC_0070445,BCN_0002509,cluster:e52886428266e40ac3d7,train
ISIC_0070447,BCN_0000906,cluster:3832336ce9327e730a74,train
ISIC_0070448,BCN_0000480,cluster:3adf460592d7082b9d1d,train
ISIC_0070451,BCN_0002101,cluster:530301b53f354223209d,train
ISIC_0070452,BCN_0005380,cluster:ec18a663f65d2652e98f,train
ISIC_0070453,BCN_0001864,cluster:64de6eb8e9b7f0c8a853,train
ISIC_0070460,BCN_0001839,cluster:af680c3e3ac096879aea,train
ISIC_0070461,BCN_0001215,cluster:9cf29c0b9e3575c55ebb,train
ISIC_0070462,BCN_0004956,cluster:00827efa4e11f614fbaf,train
ISIC_0070463,BCN_0003200,cluster:25cf088ad972920a85d1,train
ISIC_0070465,BCN_0000761,cluster:c2846b27914b5f127b35,train
ISIC_0070466,BCN_0001070,cluster:77e1a9918fbff9b0d6ae,train
ISIC_0070467,BCN_0002651,cluster:de467f14566be2f83073,train
ISIC_0070469,BCN_0004386,cluster:58ed47b3f0e297bf38c8,test
ISIC_0070472,BCN_0003818,cluster:8bd93211583a3faac6ba,train
ISIC_0070475,BCN_0005717,cluster:2fb76c36b13635792a56,train
ISIC_0070483,BCN_0005316,cluster:694b760a12b2eb2d7eda,train
ISIC_0070484,BCN_0000525,cluster:182f7bcf4186e6bbfb9e,train
ISIC_0070486,BCN_0003585,cluster:85854f666de3319e8cc2,train
ISIC_0070487,BCN_0002106,cluster:9d51bb55a0f5c5246869,train
ISIC_0070489,BCN_0001189,cluster:5f2b84073668547c86d8,test
ISIC_0070490,BCN_0000056,cluster:b0cacd7a7272c2460c74,train
ISIC_0070491,BCN_0001319,cluster:e02e1a934a9561fba409,train
ISIC_0070492,BCN_0000772,cluster:8eb1350e18d02d2d19a7,train
ISIC_0070495,BCN_0005577,cluster:a94d83498489e1f9bc4a,train
ISIC_0070496,BCN_0001979,cluster:56733428a5293d17e940,train
ISIC_0070498,BCN_0002948,cluster:fcc35d8ed62b64f85245,test
ISIC_0070499,BCN_0003176,cluster:93609803f22800d40146,train
ISIC_0070501,BCN_0000987,cluster:9bf143536dc6fb822f51,test
ISIC_0070502,BCN_0005278,cluster:f964f605ef27f5c37075,train
ISIC_0070503,BCN_0002676,cluster:7e29c44996c9100b98f9,test
ISIC_0070505,BCN_0005598,cluster:1607214ac2ef7ff19f91,train
ISIC_0070507,BCN_0002389,cluster:1c5540cd02dfed49a312,train
ISIC_0070508,BCN_0002991,cluster:2f2284fdbc2f95ac1162,val
ISIC_0070509,BCN_0005174,cluster:a31d92c5de023b821fa9,train
ISIC_0070510,BCN_0001949,cluster:66ce7e24a931e4630bdd,train
ISIC_0070511,BCN_0000830,cluster:7d47abc2b4af4b67f4c5,train
ISIC_0070512,BCN_0005416,cluster:10b84b1c5805f5844a3a,val
ISIC_0070513,BCN_0004789,cluster:419d9f7f481796ed1156,val
ISIC_0070516,BCN_0001249,cluster:826c1e154c588bb7d37f,train
ISIC_0070518,BCN_0005717,cluster:2fb76c36b13635792a56,train
ISIC_0070519,BCN_0003234,cluster:aa965f0255760976f3d8,train
ISIC_0070521,BCN_0002344,cluster:ebc9f03db127d6e7f23d,train
ISIC_0070523,BCN_0004451,cluster:386fb8f17550ec0e1acc,train
ISIC_0070525,BCN_0004282,cluster:9ab1287d499cbd68c647,train
ISIC_0070526,BCN_0003865,cluster:2a06b1b346a765c4d5a2,train
ISIC_0070528,BCN_0001879,cluster:66547583a7768c714567,train
ISIC_0070529,BCN_0004179,cluster:8d0e684edd9389ff9a18,test
ISIC_0070532,BCN_0005554,cluster:96d5d338897267a9a28d,test
ISIC_0070533,BCN_0005028,cluster:19cd8dbc16d73771767c,train
ISIC_0070534,BCN_0002210,cluster:9be70ddf799143220350,test
ISIC_0070536,BCN_0001738,cluster:5997ebedda7ef797a218,val
ISIC_0070537,BCN_0002431,cluster:5d0e7e7ada40b9c181fb,train
ISIC_0070538,BCN_0000460,cluster:6f8f35f40c91803bf62b,train
ISIC_0070539,BCN_0004891,cluster:7aae69caa91122acb8ec,train
ISIC_0070540,BCN_0001699,cluster:65c61a64af29a6e43aa8,train
ISIC_0070541,BCN_0005353,cluster:16d0364ee4eb0db7531c,train
ISIC_0070544,BCN_0002970,cluster:96b6a02ff56aeb25750d,train
ISIC_0070545,BCN_0004033,cluster:57b4328223d6be05c7f5,val
ISIC_0070546,BCN_0001930,cluster:de988eda872315a3dc24,train
ISIC_0070547,BCN_0002841,cluster:28b83e4e93a41774a257,train
ISIC_0070548,BCN_0002038,cluster:507d31cbd877c0063313,train
ISIC_0070549,BCN_0001163,cluster:2e7bf4ec7e80bfcaffe5,train
ISIC_0070551,BCN_0002897,cluster:d0fc21d9881d84cbe063,test
ISIC_0070552,BCN_0004891,cluster:7aae69caa91122acb8ec,train
ISIC_0070553,BCN_0005146,cluster:53f16e00e3c6d63637b2,train
ISIC_0070554,BCN_0000647,cluster:6f93ef1a2deca4c45355,train
ISIC_0070558,BCN_0005271,cluster:b8cc0dd9db8d9037b2ad,train
ISIC_0070561,BCN_0004841,cluster:aa5c605391214730aa0c,test
ISIC_0070564,BCN_0004587,cluster:e93afcc8888520419196,test
ISIC_0070565,BCN_0000061,cluster:06562307c8f8a397b49e,test
ISIC_0070566,BCN_0003907,cluster:ea4e30125466229bc018,train
ISIC_0070568,BCN_0001539,cluster:09d12f588d7c52e9c6f7,train
ISIC_0070571,BCN_0002440,cluster:a104a463f1532767fe92,train
ISIC_0070573,BCN_0005247,cluster:2bff0ddf62df357d5c4a,train
ISIC_0070575,BCN_0000575,cluster:78399ac1e510a12acb9d,train
ISIC_0070577,BCN_0001486,cluster:f1cefe81cc99a1dd9887,train
ISIC_0070579,BCN_0000545,cluster:900d7eda1755607482d5,train
ISIC_0070580,BCN_0002864,cluster:60dca78f4fccf1660a97,test
ISIC_0070581,BCN_0002809,cluster:bfd4ebfb87fe3c2460cd,train
ISIC_0070585,BCN_0003350,cluster:573ad7d07f7e81d3975c,train
ISIC_0070587,BCN_0000765,cluster:b1e67d0297fea613ca7a,train
ISIC_0070588,BCN_0004066,cluster:763ef4adfd828d18719b,train
ISIC_0070589,BCN_0000583,cluster:32c962ca8a2cdb70352f,train
ISIC_0070592,BCN_0004939,cluster:3130a63e2376fce60dd9,train
ISIC_0070593,BCN_0003947,cluster:7733147029d92a7d0435,train
ISIC_0070596,BCN_0005210,cluster:f96cb29db7c457285738,train
ISIC_0070597,BCN_0004653,cluster:3d799bf2350342324c43,train
ISIC_0070598,BCN_0004988,cluster:75ecc193b17e997d2fd4,train
ISIC_0070600,BCN_0002773,cluster:09266cf779900e79ea28,val
ISIC_0070601,BCN_0001037,cluster:55e3e352bfca20275ef7,test
ISIC_0070606,BCN_0003973,cluster:fe6f016b7dd2f86db5df,train
ISIC_0070608,BCN_0001624,cluster:6e90912b7c6099a7bcad,train
ISIC_0070609,BCN_0001771,cluster:a1cc28f2cd1cadd13801,val
ISIC_0070611,BCN_0002586,cluster:61156b1d2d6876c7bad9,train
ISIC_0070612,BCN_0004930,cluster:a135bc7997655cf4b12d,val
ISIC_0070613,BCN_0004386,cluster:58ed47b3f0e297bf38c8,test
ISIC_0070614,BCN_0004508,cluster:c9f018ed1986059fe2ef,val
ISIC_0070616,BCN_0002341,cluster:5af21554b511276a192d,test
ISIC_0070617,BCN_0001816,cluster:10f6e9969738fbca859c,val
ISIC_0070618,BCN_0004162,cluster:b5a17e20ea7dfd6436d6,train
ISIC_0070619,BCN_0002854,cluster:62928ed169a4f7709697,train
ISIC_0070620,BCN_0000820,cluster:2379cfae02cee18cdf45,train
ISIC_0070622,BCN_0002794,cluster:c85eafef9a29a530a29f,train
ISIC_0070623,BCN_0002956,cluster:6b54fc247cabc3aa5e8c,val
ISIC_0070624,BCN_0002997,cluster:afbdbe4e307483d43a7e,train
ISIC_0070625,BCN_0004867,cluster:94018b129ce3fef8f79b,train
ISIC_0070626,BCN_0000042,cluster:d220566802c5b8e1f24f,test
ISIC_0070629,BCN_0001361,cluster:abbb3792a172a34edaf7,test
ISIC_0070631,BCN_0005007,cluster:66962c8755367479296c,test
ISIC_0070633,BCN_0000026,cluster:6c48db5bf6b660dffcc1,val
ISIC_0070635,BCN_0002141,cluster:6ef4994965e3173ff3e0,val
ISIC_0070637,BCN_0002665,cluster:89f67fc45340a551598e,train
ISIC_0070638,BCN_0000451,cluster:d18038e4621c4d26ada7,train
ISIC_0070640,BCN_0001602,cluster:f9e08029704486475d3d,train
ISIC_0070642,BCN_0002328,cluster:fcb1f7e183795cadf7e1,train
ISIC_0070643,BCN_0000079,cluster:81a4d05a66bd275d346d,train
ISIC_0070646,BCN_0003596,cluster:46418fda9aebbcfda7b6,train
ISIC_0070647,BCN_0003304,cluster:24796d1d52be29bbf56f,test
ISIC_0070650,BCN_0001460,cluster:f5ff2f231af15f626bd4,train
ISIC_0070651,BCN_0002612,cluster:b180b3d4028a2dd54ae8,train
ISIC_0070652,BCN_0001598,cluster:84112a9691a7fb354771,train
ISIC_0070654,BCN_0002219,cluster:bc476b98cbeb1b4f2626,val
ISIC_0070656,BCN_0004931,cluster:4ed71b1f85f891e88356,train
ISIC_0070657,BCN_0001991,cluster:69d228c220ce229ff73d,train
ISIC_0070659,BCN_0002961,cluster:316eb6695cf9bdc2039a,test
ISIC_0070661,BCN_0001165,cluster:2a4c6dcc533053938c00,train
ISIC_0070662,BCN_0004068,cluster:0012005fdef8ec9f02f3,train
ISIC_0070663,BCN_0003644,cluster:ffa938c76fb6028ca01b,val
ISIC_0070665,BCN_0003979,cluster:ae8043f910f906ea26bc,train
ISIC_0070666,BCN_0000299,cluster:9e6258dd865dda17db1a,val
ISIC_0070667,BCN_0000643,cluster:ae4f90081dd722379ed1,train
ISIC_0070672,BCN_0001266,cluster:7eb58766ee557551003e,train
ISIC_0070673,BCN_0005242,cluster:5d04e654380c0ae3be17,train
ISIC_0070676,BCN_0000349,cluster:4f2dce7be99b3e280e70,train
ISIC_0070677,BCN_0004671,cluster:9a93ee4df0b1786b1b2c,val
ISIC_0070678,BCN_0000759,cluster:e973c1e1f6b793c4f97a,train
ISIC_0070679,BCN_0000390,cluster:58fbc97d127c3005dbe0,val
ISIC_0070680,BCN_0002584,cluster:631cada6ecfb2cbf8871,train
ISIC_0070681,BCN_0003126,cluster:d86b16aa75e7a86c0b8f,test
ISIC_0070682,BCN_0001804,cluster:a01d8e47d63d425cb36e,val
ISIC_0070683,BCN_0001569,cluster:a2f90368e81cccc23b72,train
ISIC_0070684,BCN_0002358,cluster:afb7575e4f5d792f0714,train
ISIC_0070685,BCN_0005446,cluster:ef02ae0b504e86444fc3,train
ISIC_0070687,BCN_0004337,cluster:89d9882c786c7c6386ed,train
ISIC_0070688,BCN_0004569,cluster:c27cc6aa19ff8dc2262c,train
ISIC_0070689,BCN_0004673,cluster:f901c9c0f218a08df84f,val
ISIC_0070691,BCN_0004211,cluster:dfb74013cc58297fc231,train
ISIC_0070692,BCN_0003719,cluster:29d58ea38077e5801aa9,train
ISIC_0070693,BCN_0004448,cluster:29152b1f76b243d0343b,train
ISIC_0070694,BCN_0001483,cluster:19d093e4bc243313c08f,train
ISIC_0070696,BCN_0000146,cluster:f4d2fd9af6833299d49b,test
ISIC_0070698,BCN_0003805,cluster:88748f42ddb61aba785c,test
ISIC_0070699,BCN_0002356,cluster:fbde180102b50b560491,train
ISIC_0070700,BCN_0003375,cluster:78b9de94b23f10528041,train
ISIC_0070701,BCN_0005242,cluster:5d04e654380c0ae3be17,train
ISIC_0070703,BCN_0003095,cluster:5a3ccf80765eb55c186b,train
ISIC_0070704,BCN_0004492,cluster:d91be28eb5cdc3570ca4,train
ISIC_0070705,BCN_0003383,cluster:37ba95e829258cacce9b,train
ISIC_0070706,BCN_0002942,cluster:f0b31723141b769fb9ac,train
ISIC_0070707,BCN_0000457,cluster:eb88e8ac03d82354df71,train
ISIC_0070709,BCN_0001029,cluster:61bcde93d999bd34399c,val
ISIC_0070710,BCN_0003148,cluster:87ded8148a179ed1fda7,train
ISIC_0070711,BCN_0005495,cluster:e39a76af1e37b6195413,train
ISIC_0070712,BCN_0003954,cluster:4b3ed6b77ac2cbc59d34,train
ISIC_0070713,BCN_0001154,cluster:f5c5294f71e8dfd629fb,test
ISIC_0070714,BCN_0005214,cluster:1756a708abe567dcf0be,val
ISIC_0070715,BCN_0003267,cluster:d63bf4c615472f556d7f,val
ISIC_0070716,BCN_0005394,cluster:336640e5194cff68a521,test
ISIC_0070717,BCN_0003871,cluster:d0793216ea4e0bd66383,train
ISIC_0070718,BCN_0000619,cluster:7604ab03ffa4dff37996,val
ISIC_0070719,BCN_0001454,cluster:6e8acd10b0f700fe940b,train
ISIC_0070720,BCN_0004165,cluster:e5cd143634563377307d,train
ISIC_0070721,BCN_0000152,cluster:90b4caec2961fa0b3eee,test
ISIC_0070722,BCN_0003316,cluster:ea1e3fac499fc9c02527,train
ISIC_0070723,BCN_0004610,cluster:24914cc45a5059419fa3,train
ISIC_0070726,BCN_0005271,cluster:b8cc0dd9db8d9037b2ad,train
ISIC_0070727,BCN_0002059,cluster:2aaf425de07410ca647b,train
ISIC_0070728,BCN_0001097,cluster:42971bf9ad66df74ceb6,train
ISIC_0070729,BCN_0004006,cluster:78624f19b9ad7a1252dc,train
ISIC_0070730,BCN_0000362,cluster:05a652b61ef13e5b131f,test
ISIC_0070731,BCN_0003055,cluster:b308f7eab0b43ee87d89,train
ISIC_0070734,BCN_0004274,cluster:26ddbe399e45b3fa930f,train
ISIC_0070735,BCN_0003951,cluster:6dcf4f41d9f9669c6c17,val
ISIC_0070736,BCN_0003674,cluster:dc11622f1abca7354a86,val
ISIC_0070737,BCN_0004865,cluster:527d64674d0c90044417,train
ISIC_0070738,BCN_0002675,cluster:3ce15094d11b14fad5cf,train
ISIC_0070739,BCN_0003663,cluster:385da39dac3188d5743f,train
ISIC_0070741,BCN_0003863,cluster:922d5e47e95e04b75239,train
ISIC_0070742,BCN_0005193,cluster:1772e516145c0c99a156,train
ISIC_0070743,BCN_0003196,cluster:beab312e20f05ece34f2,train
ISIC_0070744,BCN_0003487,cluster:9fe3bf580367c35f5c43,test
ISIC_0070746,BCN_0001950,cluster:4fe46d6cceeec01b08a3,train
ISIC_0070747,BCN_0000970,cluster:750b7d142bf1fb6e3f86,train
ISIC_0070748,BCN_0005260,cluster:5b3be2479616dc4e808d,train
ISIC_0070749,BCN_0002438,cluster:38f996cebaa12bbc2895,val
ISIC_0070751,BCN_0000142,cluster:a765a64229b8ce08f9eb,train
ISIC_0070752,BCN_0000474,cluster:b5b5f66258e703874d17,train
ISIC_0070754,BCN_0000672,cluster:b23c675b46dc3eb73e81,train
ISIC_0070756,BCN_0003907,cluster:ea4e30125466229bc018,train
ISIC_0070761,BCN_0002510,cluster:37dc8f96cee7dc5c96f7,train
ISIC_0070765,BCN_0004465,cluster:339e07def36bcb65cbe1,test
ISIC_0070766,BCN_0001567,cluster:27d8702a2da61537b271,train
ISIC_0070770,BCN_0001794,cluster:feaf307d9fa9437107c6,train
ISIC_0070772,BCN_0004492,cluster:d91be28eb5cdc3570ca4,train
ISIC_0070774,BCN_0004459,cluster:4c21a7dc0a1a748add1f,train
ISIC_0070775,BCN_0000280,cluster:ff664f6b096ba880d371,train
ISIC_0070778,BCN_0001912,cluster:eabfb89e53d6d4416513,train
ISIC_0070779,BCN_0000774,cluster:8234962b0606dcd79694,test
ISIC_0070782,BCN_0005597,cluster:26eae7aea5d19392b31b,test
ISIC_0070784,BCN_0000229,cluster:6be1b857e417a1bab57c,val
ISIC_0070785,BCN_0004763,cluster:282dd43eaa9fdfe49302,train
ISIC_0070786,BCN_0002273,cluster:ab56b88c8a988e8b7469,train
ISIC_0070787,BCN_0003049,cluster:d36be6012dc6a71e0b24,train
ISIC_0070789,BCN_0001668,cluster:89bf1b40988986771453,train
ISIC_0070791,BCN_0001546,cluster:e439b1f65b96cccc121a,train
ISIC_0070794,BCN_0003726,cluster:eec8be9fa42ecbf28bb7,val
ISIC_0070798,BCN_0005480,cluster:9827fe6ce20f073c7ad4,train
ISIC_0070800,BCN_0001990,cluster:24f6b24063a65f27bb54,test
ISIC_0070802,BCN_0005111,cluster:f1cb6112046c3110cd9a,train
ISIC_0070803,BCN_0005266,cluster:62719c8e2a8e329f9ee5,train
ISIC_0070804,BCN_0004911,cluster:82d10823ce46394507be,val
ISIC_0070805,BCN_0000132,cluster:1922ba85460b99d41b72,train
ISIC_0070806,BCN_0001602,cluster:f9e08029704486475d3d,train
ISIC_0070808,BCN_0003246,cluster:a96ad549b032d88dc011,val
ISIC_0070809,BCN_0003083,cluster:fea6b003c89a816d26b3,train
ISIC_0070812,BCN_0001679,cluster:0c9fa5e532fde3038bc6,train
ISIC_0070814,BCN_0004254,cluster:52922a3684c299450c7a,val
ISIC_0070815,BCN_0000360,cluster:59ea3798c062a2b75cfa,test
ISIC_0070816,BCN_0002059,cluster:2aaf425de07410ca647b,train
ISIC_0070817,BCN_0003421,cluster:bb5b01c1c084aa40170a,train
ISIC_0070818,BCN_0002247,cluster:1a581e7ef9fcad5550c4,val
ISIC_0070819,BCN_0002348,cluster:9c41cb51d45faed35e86,train
ISIC_0070822,BCN_0003610,cluster:d1a646ac036a66b3d892,train
ISIC_0070824,BCN_0004840,cluster:201b6be8b3bfc0dba5f0,train
ISIC_0070825,BCN_0002397,cluster:39cb752b8b3778eec422,train
ISIC_0070827,BCN_0003067,cluster:f3833426f2ab47d56860,train
ISIC_0070830,BCN_0000364,cluster:6e783570b49c001326fa,train
ISIC_0070831,BCN_0005111,cluster:f1cb6112046c3110cd9a,train
ISIC_0070833,BCN_0005091,cluster:f92e0707a1ba961228d5,test
ISIC_0070834,BCN_0002605,cluster:392d56927fd9692df87b,test
ISIC_0070835,BCN_0003687,cluster:2ef38d947dacbbebede7,train
ISIC_0070836,BCN_0003558,cluster:58f56d184d48e4ad81e7,train
ISIC_0070838,BCN_0000583,cluster:32c962ca8a2cdb70352f,train
ISIC_0070840,BCN_0001845,cluster:6b7b3efcfcf63992d96b,train
ISIC_0070843,BCN_0000585,cluster:e7e1ae8f6e301b8da815,train
ISIC_0070844,BCN_0000953,cluster:3b53cea93f98a8165165,test
ISIC_0070846,BCN_0001189,cluster:5f2b84073668547c86d8,test
ISIC_0070849,BCN_0004882,cluster:470c35341b8094e22677,train
ISIC_0070850,BCN_0003853,cluster:484ed2e20bd3aacc6bf2,train
ISIC_0070852,BCN_0001456,cluster:c42262e815a46b807d41,train
ISIC_0070853,BCN_0000152,cluster:90b4caec2961fa0b3eee,test
ISIC_0070854,BCN_0005294,cluster:3f43920e64e37c50ae27,train
ISIC_0070856,BCN_0003196,cluster:beab312e20f05ece34f2,train
ISIC_0070857,BCN_0004487,cluster:8298bf3ebde3b00366d1,train
ISIC_0070858,BCN_0000269,cluster:4b1b04f12098169b32b3,train
ISIC_0070859,BCN_0005454,cluster:05b2d737d6043a06fb1e,train
ISIC_0070860,BCN_0002165,cluster:877e8e8dd279fbcb8ad3,train
ISIC_0070862,BCN_0000146,cluster:f4d2fd9af6833299d49b,test
ISIC_0070863,BCN_0005383,cluster:c5de9bdbd7319d0dc574,train
ISIC_0070864,BCN_0005307,cluster:848877db2d4101c3e657,train
ISIC_0070873,BCN_0002649,cluster:8a813957b46132c2bf7b,train
ISIC_0070875,BCN_0005412,cluster:67a407a2514909eb5abd,test
ISIC_0070877,BCN_0000079,cluster:81a4d05a66bd275d346d,train
ISIC_0070880,BCN_0005480,cluster:9827fe6ce20f073c7ad4,train
ISIC_0070882,BCN_0000026,cluster:6c48db5bf6b660dffcc1,val
ISIC_0070883,BCN_0001902,cluster:468d9ed618a092705906,train
ISIC_0070884,BCN_0002272,cluster:e977f71e3a0d4008b988,train
ISIC_0070885,BCN_0002747,cluster:707ab3313d25e849887a,test
ISIC_0070887,BCN_0001316,cluster:a46e9a837688d9f07e3c,val
ISIC_0070888,BCN_0001507,cluster:f246922f4cd8eb809ecb,test
ISIC_0070889,BCN_0002063,cluster:415028d793afd66092c1,test
ISIC_0070891,BCN_0003593,cluster:0c6899c1ceb7b84c586e,test
ISIC_0070892,BCN_0004841,cluster:aa5c605391214730aa0c,test
ISIC_0070893,BCN_0001241,cluster:4b529638a391cdea22e9,train
ISIC_0070894,BCN_0003051,cluster:ca6c3668f14b45dc47d1,train
ISIC_0070895,BCN_0003046,cluster:e81ce32a5b391ee9db36,train
ISIC_0070897,BCN_0003868,cluster:ebb19412aaf5ebd930b7,train
ISIC_0070898,BCN_0004201,cluster:1e6c9508d9b764ed6314,test
ISIC_0070899,BCN_0000292,cluster:a8f5b17c521ad9a74fe7,val
ISIC_0070900,BCN_0004009,cluster:767e7d554139905440fb,test
ISIC_0070901,BCN_0001281,cluster:64774a4e68cd55450b00,train
ISIC_0070903,BCN_0003445,cluster:cb75f601538c20cfbb85,train
ISIC_0070904,BCN_0001064,cluster:8468cd6f620848e47882,train
ISIC_0070907,BCN_0003202,cluster:70ca194e9f34e3ede318,train
ISIC_0070909,BCN_0001331,cluster:4099f86947f61328d307,train
ISIC_0070911,BCN_0003375,cluster:78b9de94b23f10528041,train
ISIC_0070913,BCN_0000948,cluster:48e98a2d79f70d08f3c9,train
ISIC_0070915,BCN_0005502,cluster:2d599dd523fd34a1feb1,train
ISIC_0070917,BCN_0002311,cluster:4e8213c975a2902ce73a,val
ISIC_0070920,BCN_0002598,cluster:79b9e41944be4db7fab4,test
ISIC_0070922,BCN_0001837,cluster:7b64c40e74c34ce347bd,test
ISIC_0070923,BCN_0004290,cluster:a788060dfa1ee894867c,train
ISIC_0070924,BCN_0001220,cluster:a98a1d425f060a431c6a,train
ISIC_0070925,BCN_0003226,cluster:e174139be9af3989fa50,train
ISIC_0070927,BCN_0002598,cluster:79b9e41944be4db7fab4,test
ISIC_0070928,BCN_0003372,cluster:4fd810614d414c280586,train
ISIC_0070931,BCN_0002577,cluster:7403bd33522d264ffcb9,train
ISIC_0070932,BCN_0002294,cluster:e76158689c1c26ef4d00,train
ISIC_0070933,BCN_0002152,cluster:1867ee7d2ebff9d05b1f,train
ISIC_0070935,BCN_0001106,cluster:c10d13f85023b32648cc,train
ISIC_0070937,BCN_0003674,cluster:dc11622f1abca7354a86,val
ISIC_0070938,BCN_0005529,cluster:82f6c16d8f8f9fa414c7,train
ISIC_0070939,BCN_0004371,cluster:15ad5bd5f0a39cadd7ad,train
ISIC_0070940,BCN_0003006,cluster:c68e21acb5983d9a1a35,val
ISIC_0070941,BCN_0004100,cluster:16a97f2908e9de6c17a5,train
ISIC_0070942,BCN_0001295,cluster:7e19a7a4017444ca02a0,train
ISIC_0070943,BCN_0004611,cluster:fc85e7221131021b3343,train
ISIC_0070945,BCN_0001117,cluster:69551811648efac6b886,val
ISIC_0070947,BCN_0000130,cluster:12f7913e1c0bc7fc1f9a,test
ISIC_0070948,BCN_0000898,cluster:919cf0a1de89c88bb8b1,train
ISIC_0070949,BCN_0003226,cluster:e174139be9af3989fa50,train
ISIC_0070950,BCN_0001884,cluster:27d4e59090a2b26da35a,train
ISIC_0070951,BCN_0002169,cluster:9517be506798585bf6f0,train
ISIC_0070953,BCN_0000511,cluster:aabe46755ece5d941e26,train
ISIC_0070954,BCN_0002030,cluster:cce779860b17a133274a,train
ISIC_0070955,BCN_0002607,cluster:07e6943ef5695e031989,train
ISIC_0070956,BCN_0004841,cluster:aa5c605391214730aa0c,test
ISIC_0070958,BCN_0005287,cluster:d67bcd08cf0d1ccfe8f0,train
ISIC_0070959,BCN_0002675,cluster:3ce15094d11b14fad5cf,train
ISIC_0070961,BCN_0003725,cluster:5b2148102551cf519b95,train
ISIC_0070962,BCN_0002554,cluster:8f7c312a7618426410ae,train
ISIC_0070963,BCN_0000580,cluster:7accf789e4cf6c102112,test
ISIC_0070966,BCN_0001866,cluster:661d6906d96451319b1c,train
ISIC_0070967,BCN_0001355,cluster:505d86be08f556de1ac5,train
ISIC_0070968,BCN_0002285,cluster:81f6956b201483b06736,train
ISIC_0070973,BCN_0004673,cluster:f901c9c0f218a08df84f,val
ISIC_0070974,BCN_0002724,cluster:4a50fa709d3f3e9a2f1e,train
ISIC_0070975,BCN_0003543,cluster:d1a274d51d9a31cd9c1e,train
ISIC_0070976,BCN_0004597,cluster:36ced1d75e3ccec9e00d,test
ISIC_0070978,BCN_0000588,cluster:68fd46b1fd2e49cc9d10,train
ISIC_0070980,BCN_0001589,cluster:292fc28d5c4eb0057063,train
ISIC_0070981,BCN_0003441,cluster:bd180df36cae7303cf49,train
ISIC_0070988,BCN_0005433,cluster:6e4f46369c3aa28f7909,train
ISIC_0070990,BCN_0000444,cluster:e27d8fffdb1525290ab9,train
ISIC_0070991,BCN_0004305,cluster:a72207bd31bd6d5ad437,train
ISIC_0070992,BCN_0004413,cluster:c0bc79e4e389409d0785,train
ISIC_0070993,BCN_0004754,cluster:31fe769eeb7981ff840d,train
ISIC_0070994,BCN_0003898,cluster:9161654195a2b84d1aa5,val
ISIC_0070995,BCN_0004087,cluster:83a549a1e94934e17d4c,train
ISIC_0070997,BCN_0001688,cluster:9dd3f9d2d8ec7eb8100b,test
ISIC_0070998,BCN_0005501,cluster:436eb29b765ef8e71ce4,train
ISIC_0070999,BCN_0003815,cluster:9617bf089126afab4d25,train
ISIC_0071000,BCN_0002406,cluster:3d4e77128f36f0db7a5f,train
ISIC_0071001,BCN_0003741,cluster:9a41536b1da620c13ca5,train
ISIC_0071002,BCN_0003366,cluster:f88dcd4c426f68f22831,train
ISIC_0071003,BCN_0005046,cluster:f6bff41cde7803282c0e,train
ISIC_0071004,BCN_0004991,cluster:1115a4b16d31811fc4cd,val
ISIC_0071005,BCN_0000671,cluster:6c9afe5887e5bec62cdb,train
ISIC_0071007,BCN_0004308,cluster:cc358692f2c958bbd82d,train
ISIC_0071008,BCN_0000612,cluster:729723d8542591859510,train
ISIC_0071010,BCN_0001395,cluster:fac1baae6c2fde9ff91e,train
ISIC_0071012,BCN_0001507,cluster:f246922f4cd8eb809ecb,test
ISIC_0071013,BCN_0001430,cluster:9c45d5bdd9d5ddfff1b4,train
ISIC_0071015,BCN_0003549,cluster:7a5d7e7c77ab523a077d,train
ISIC_0071017,BCN_0003560,cluster:9585985f041306585f2f,train
ISIC_0071019,BCN_0001510,cluster:e0e01674e6050058069d,train
ISIC_0071020,BCN_0005596,cluster:cfe4a3970b5bf46a0e7d,train
